ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
37773,37773,Girindra Seshadri,59,5,3,2,2
37774,37774,Damyanti Sekhon,21,2,2,2,1
37775,37775,Gaurika Puri,22,1,4,4,2
37776,37776,Dayita Kothari,22,4,2,1,2
37777,37777,Azad Nagarajan,34,2,4,1,1
37778,37778,George Pau,52,3,3,2,2
37779,37779,Hamsini Cheema,55,5,3,3,1
37780,37780,Wriddhish Zacharia,50,5,1,2,1
37781,37781,Ati Chand,42,5,4,2,1
37782,37782,Sudiksha Tandon,64,3,1,3,2
37783,37783,Jagdish Suri,26,5,4,3,2
37784,37784,Bakhshi Seth,58,4,2,1,1
37785,37785,Unnati Dalal,33,4,1,2,1
37786,37786,Bhavani Joshi,27,5,4,4,1
37787,37787,Janaki Saran,23,4,4,1,1
37788,37788,Dhriti Dani,69,5,2,1,2
37789,37789,Omisha Mall,31,4,2,4,1
37790,37790,Hemang Boase,66,5,3,3,2
37791,37791,Bahadurjit Bala,39,5,1,4,1
37792,37792,Daniel Dhar,25,3,2,4,1
37793,37793,Chatura Wali,51,3,4,1,1
37794,37794,Nidra Lal,49,5,1,4,2
37795,37795,Manbir Chaudry,49,1,1,2,1
37796,37796,Aashi Rana,53,5,4,3,1
37797,37797,Gopal Basu,19,2,3,1,2
37798,37798,Peter Modi,39,5,3,2,2
37799,37799,Mitali Kara,55,1,1,2,2
37800,37800,Akshay Karnik,41,2,4,1,1
37801,37801,Oliver Bandi,34,4,4,3,1
37802,37802,Rudra Kulkarni,55,3,2,3,2
37803,37803,Ranbir Padmanabhan,63,4,4,4,2
37804,37804,Liam Rama,52,5,1,2,1
37805,37805,Warda Gade,55,2,4,3,2
37806,37806,Wyatt Rau,49,4,3,3,1
37807,37807,Vasatika Raval,42,3,2,2,2
37808,37808,Oni Bhasin,54,3,3,2,1
37809,37809,Abhiram Seshadri,67,4,2,4,2
37810,37810,Arya Palla,33,5,3,3,2
37811,37811,Yash Pau,69,3,1,4,1
37812,37812,Banjeet Shroff,62,4,4,3,2
37813,37813,Ekta Bumb,42,2,4,3,1
37814,37814,Naveen Purohit,70,3,3,1,1
37815,37815,Vedant Sekhon,67,5,2,2,2
37816,37816,Aarush Mani,37,5,1,3,1
37817,37817,Parth Rajagopal,30,3,3,4,2
37818,37818,Upadhriti Oak,29,2,2,2,2
37819,37819,Jonathan Jha,45,1,3,3,1
37820,37820,Widisha Bajwa,29,3,1,4,2
37821,37821,Vyanjana Ravi,32,3,2,3,2
37822,37822,Kamya Keer,38,1,2,3,1
37823,37823,Arunima Bajaj,44,4,2,4,1
37824,37824,Ishanvi Prasad,28,1,2,1,2
37825,37825,Vamakshi Pai,49,5,2,4,1
37826,37826,Anjali Buch,41,5,1,2,1
37827,37827,Vasana Pal,69,4,3,3,1
37828,37828,Tanish Chada,47,4,4,2,2
37829,37829,Pahal Sabharwal,52,3,2,1,2
37830,37830,Hritik Korpal,49,4,4,3,1
37831,37831,Damyanti Rana,49,5,4,3,2
37832,37832,Ojasvi Chauhan,56,4,3,3,2
37833,37833,Yug Ratta,51,1,1,3,2
37834,37834,Vedhika Ramanathan,37,3,3,1,2
37835,37835,Unnati Dugar,69,4,3,2,1
37836,37836,Anirudh Suri,64,3,1,1,2
37837,37837,Manthan Sule,22,5,2,1,2
37838,37838,Kiaan Gole,53,3,1,1,1
37839,37839,Meera Narayan,18,4,1,3,1
37840,37840,Ishaan Narasimhan,44,5,4,4,1
37841,37841,Faqid Muni,53,3,3,4,2
37842,37842,Gaurang Pau,39,5,4,4,1
37843,37843,Neha Lad,48,5,1,1,2
37844,37844,Triveni Pall,34,1,1,1,1
37845,37845,Ati Thakur,39,1,4,2,2
37846,37846,Pallavi Babu,67,2,1,3,1
37847,37847,Megha Agarwal,19,2,3,2,2
37848,37848,Krisha Kale,37,4,3,3,1
37849,37849,Kabir Devan,46,3,4,1,1
37850,37850,Wyatt Bhasin,70,2,3,1,1
37851,37851,Inaya Mahal,21,5,4,3,2
37852,37852,Imaran Aggarwal,38,4,1,3,1
37853,37853,Yutika Bhasin,42,3,2,4,2
37854,37854,Azaan Kalla,65,3,1,3,1
37855,37855,Varenya Edwin,43,4,2,4,1
37856,37856,Bahadurjit Nadig,34,2,1,3,2
37857,37857,Vasatika Mukhopadhyay,24,5,4,2,2
37858,37858,Unnati Buch,54,3,3,1,1
37859,37859,Libni Rama,59,1,3,3,1
37860,37860,Amol Singhal,31,1,3,4,1
37861,37861,Aachal Oak,58,3,1,2,2
37862,37862,Vrishti Kumar,70,1,4,4,2
37863,37863,Theodore Comar,37,1,1,1,2
37864,37864,Lakshmi Thakkar,49,4,2,3,1
37865,37865,Nisha Hari,27,5,3,3,2
37866,37866,Jalsa Agrawal,25,3,2,2,1
37867,37867,Atharv Radhakrishnan,34,2,2,1,2
37868,37868,Dakshesh Barad,51,3,4,3,1
37869,37869,Sanaya Mani,70,3,2,1,1
37870,37870,Hredhaan Barad,33,5,4,3,1
37871,37871,Ethan D’Alia,45,5,1,4,2
37872,37872,Barkha Dugal,43,3,2,4,1
37873,37873,Niharika Bhargava,69,3,1,4,1
37874,37874,Eshana Dash,48,5,3,4,1
37875,37875,Arunima Sehgal,19,5,4,1,1
37876,37876,Aishani Cherian,66,1,2,4,2
37877,37877,Zansi Koshy,49,4,2,1,1
37878,37878,Vidhi Kulkarni,70,1,3,3,2
37879,37879,Maanav Doshi,18,3,1,1,1
37880,37880,Onveer Lad,18,1,2,3,2
37881,37881,Chandran Rana,64,5,4,2,1
37882,37882,Ekaraj Deol,30,4,2,1,2
37883,37883,Warda Chander,59,1,1,2,2
37884,37884,Daksha Gandhi,69,3,2,2,2
37885,37885,Bhanumati Shukla,56,4,4,3,2
37886,37886,Unni Balay,27,3,4,3,2
37887,37887,Veda Gara,50,3,4,2,2
37888,37888,Chavvi Sidhu,20,3,2,2,2
37889,37889,Azaan Kapoor,31,3,2,4,1
37890,37890,Vasatika Bir,32,3,2,2,1
37891,37891,Jhalak Singh,21,4,4,3,2
37892,37892,Nitesh Pandit,42,2,1,2,2
37893,37893,Wridesh Narula,70,2,3,1,2
37894,37894,Hritik Ramanathan,45,3,2,2,1
37895,37895,Ojas Dua,20,2,2,2,2
37896,37896,Bahadurjit Kohli,38,3,1,4,1
37897,37897,Upma Sur,65,5,3,3,2
37898,37898,David Khanna,68,1,1,1,1
37899,37899,Yauvani Dua,69,1,2,1,1
37900,37900,Sarthak Ranganathan,19,1,4,4,2
37901,37901,Sai Mahajan,33,4,4,1,1
37902,37902,Lopa Bahri,51,4,3,3,1
37903,37903,Abhiram Bains,65,5,3,4,2
37904,37904,Yashawini Minhas,34,4,1,1,1
37905,37905,Tanvi Ranganathan,36,1,3,1,2
37906,37906,Azaan Rajan,50,1,1,3,1
37907,37907,Amrita Bumb,51,1,4,4,2
37908,37908,Tejas Bir,20,3,3,4,2
37909,37909,Jagrati Chaudhary,70,1,3,1,1
37910,37910,Isha Koshy,43,3,3,1,1
37911,37911,Simon Kurian,54,4,3,3,2
37912,37912,Indira Halder,25,4,3,3,2
37913,37913,Ekansh Jha,63,3,2,3,1
37914,37914,Abeer Rattan,49,3,2,2,1
37915,37915,Mahika Sur,70,5,2,1,1
37916,37916,Jagvi Madan,45,4,2,2,2
37917,37917,Girindra Gokhale,22,4,2,3,2
37918,37918,Dhruv Sule,36,5,4,3,2
37919,37919,Nirja Babu,56,5,3,2,2
37920,37920,Lekha Zachariah,21,5,3,1,2
37921,37921,Chakradhar Mangal,65,2,1,3,1
37922,37922,Ikbal Vig,48,1,4,2,1
37923,37923,Adweta Bera,31,5,2,2,1
37924,37924,Vasudha Sule,65,3,4,3,2
37925,37925,Parth Sahota,47,1,4,2,2
37926,37926,Krishna Sarma,22,5,3,4,2
37927,37927,Naveen Chana,45,5,2,2,2
37928,37928,Yatin Sahota,34,1,3,1,1
37929,37929,Aradhana Modi,38,3,4,3,2
37930,37930,Ayaan Barman,67,1,4,4,2
37931,37931,Veda Borde,63,5,1,1,1
37932,37932,Kalpit Vyas,60,3,3,4,2
37933,37933,Caleb Bhatti,55,1,1,3,2
37934,37934,Hemal Shukla,67,4,2,4,1
37935,37935,Hemangini Brahmbhatt,44,5,3,3,2
37936,37936,Watika Kapoor,36,1,3,4,2
37937,37937,Ati Taneja,59,3,4,4,1
37938,37938,Sachi Chander,70,2,2,4,1
37939,37939,Champak Madan,57,3,3,4,1
37940,37940,Neelima Ganguly,20,5,1,1,2
37941,37941,Ridhi Walia,34,4,4,4,1
37942,37942,Kashvi Bhardwaj,37,2,3,4,2
37943,37943,Maanav Mukhopadhyay,26,3,2,1,2
37944,37944,Chandani Wali,18,5,4,4,2
37945,37945,Abdul Vala,50,1,1,4,1
37946,37946,Lajita Batta,31,3,3,1,2
37947,37947,Veer Jha,23,4,2,1,1
37948,37948,Lajita Chandra,24,1,2,3,1
37949,37949,Odika Mital,66,3,4,3,2
37950,37950,Amaira Apte,34,5,3,4,2
37951,37951,Ishwar Mani,59,1,2,1,1
37952,37952,Meghana Lanka,37,5,2,1,1
37953,37953,Ekapad Bawa,58,5,3,4,2
37954,37954,Ryan Kumer,30,1,1,1,2
37955,37955,Ojasvi Bala,38,5,1,3,2
37956,37956,Vivaan Bhavsar,41,4,2,1,1
37957,37957,Wahab Buch,41,2,1,3,2
37958,37958,Daksh Chanda,33,5,4,1,1
37959,37959,Kai Gandhi,20,5,1,3,2
37960,37960,Oeshi Kant,36,5,1,2,1
37961,37961,Dhruv Wason,32,5,3,4,2
37962,37962,Vincent Kant,51,2,1,4,2
37963,37963,Chandani Yohannan,46,3,2,2,1
37964,37964,Panini Bains,46,3,4,2,2
37965,37965,Nachiket Johal,32,5,3,4,1
37966,37966,Avni Morar,50,4,1,2,2
37967,37967,Girik Shroff,56,4,1,2,1
37968,37968,Ayush Sura,52,4,2,3,2
37969,37969,Qushi Bahl,25,5,4,2,1
37970,37970,Tanay Badami,22,2,4,4,1
37971,37971,Wakeeta Bhatia,32,3,2,4,1
37972,37972,Quincy Dhar,67,2,3,3,2
37973,37973,Amruta Agrawal,23,5,4,1,1
37974,37974,Nirja Shukla,52,4,1,2,1
37975,37975,Tara Morar,37,1,1,1,2
37976,37976,Owen Din,34,2,2,4,1
37977,37977,Gautami Salvi,20,1,2,1,2
37978,37978,Januja Rastogi,24,5,3,1,1
37979,37979,Mohammed Babu,70,2,1,4,1
37980,37980,Ladli Batta,38,3,2,2,2
37981,37981,Shivansh Gaba,68,4,2,1,2
37982,37982,Damini Mukherjee,50,1,1,3,1
37983,37983,Ikshita Manda,22,4,2,1,2
37984,37984,Ekbal Memon,23,1,4,1,1
37985,37985,Yashodhara Nair,27,5,1,1,2
37986,37986,Ishita Kannan,65,4,2,1,2
37987,37987,Gaurav Kashyap,42,5,1,4,1
37988,37988,Zashil Bhatti,59,2,3,1,1
37989,37989,Orinder Uppal,19,4,3,2,2
37990,37990,Balhaar Dhawan,20,4,1,2,1
37991,37991,Vidhi De,64,4,3,3,2
37992,37992,Veda Ravi,55,5,3,3,1
37993,37993,Aditya Patel,60,4,1,4,1
37994,37994,Yashoda Kapadia,43,3,2,1,2
37995,37995,Lohit Chad,23,4,1,2,2
37996,37996,Nandini Goda,48,1,1,3,2
37997,37997,Ganga Gola,23,4,1,3,1
37998,37998,Rishi Bahri,36,5,2,1,1
37999,37999,Chandresh Swaminathan,70,1,2,4,1
38000,38000,Oscar Chanda,62,4,1,1,1
38001,38001,Maya Raman,35,5,1,3,1
38002,38002,Wridesh Sabharwal,50,3,3,4,1
38003,38003,Anirudh Om,52,4,1,2,2
38004,38004,Keya Sinha,27,2,2,1,2
38005,38005,Urishilla Gill,54,3,4,1,1
38006,38006,Orinder Ramaswamy,42,4,4,1,1
38007,38007,Yashvi Chacko,64,2,1,2,1
38008,38008,Owen Varghese,38,1,3,4,1
38009,38009,Charan Bhagat,26,3,1,4,2
38010,38010,Mekhala Talwar,47,2,1,2,1
38011,38011,Lopa Oza,40,5,2,4,1
38012,38012,Ekbal Ravi,39,1,1,4,2
38013,38013,Rajata Menon,37,4,4,1,2
38014,38014,Ekalinga Deol,33,5,4,2,1
38015,38015,Nitara Parikh,50,3,4,2,1
38016,38016,Darpan Dash,44,4,4,2,1
38017,38017,Zaid Bedi,40,2,1,4,2
38018,38018,Tanmayi Modi,27,2,4,3,1
38019,38019,Siya Thaman,33,3,1,4,1
38020,38020,Deepa Chacko,42,5,2,3,1
38021,38021,Ekani Samra,27,2,3,1,2
38022,38022,Bhavya Koshy,48,4,1,2,1
38023,38023,Ekanta Srivastava,21,2,1,1,1
38024,38024,Yashawini Dewan,33,1,3,4,1
38025,38025,Saanvi Anne,41,1,4,3,1
38026,38026,Brijesh Bhakta,57,4,2,1,2
38027,38027,Mitesh Bala,20,1,4,4,1
38028,38028,Tanish Pau,53,2,1,2,1
38029,38029,Balvan Thaker,51,2,2,4,2
38030,38030,Amaira Singhal,61,5,1,1,1
38031,38031,Yamini Maharaj,41,3,1,2,1
38032,38032,Aarav Pau,26,4,1,1,2
38033,38033,Rishi Shetty,53,2,3,1,2
38034,38034,Pahal Srivastava,34,2,3,1,2
38035,38035,Wyatt Buch,20,2,3,3,2
38036,38036,Vyanjana Setty,26,1,3,2,1
38037,38037,Vritti Merchant,57,2,3,1,1
38038,38038,Ikshita Guha,42,5,2,1,2
38039,38039,Sanya Nadig,68,2,3,4,1
38040,38040,Joshua Nigam,59,3,3,1,2
38041,38041,Harish Lad,24,4,4,3,2
38042,38042,Isaiah Kuruvilla,49,2,2,1,2
38043,38043,Onkar Deol,26,2,3,4,2
38044,38044,Warjas Sama,18,3,2,4,1
38045,38045,Parth Sarkar,46,4,3,3,1
38046,38046,Yochana Shan,55,3,4,2,1
38047,38047,Rachita Sarkar,58,4,2,1,1
38048,38048,Arjun Bora,64,1,4,4,1
38049,38049,Nihal Sarma,46,1,3,2,1
38050,38050,Wyatt Setty,47,1,1,4,1
38051,38051,Chandresh Kala,52,3,3,3,1
38052,38052,Nakul Roy,64,4,2,2,1
38053,38053,Abdul Kari,49,1,2,1,2
38054,38054,Vaishnavi Chandra,19,3,2,2,2
38055,38055,Oeshi Sandhu,26,1,1,1,2
38056,38056,Isaac Boase,68,1,4,2,2
38057,38057,Charvi Chaudhari,52,2,1,2,1
38058,38058,Baljiwan Goda,39,3,4,4,1
38059,38059,Harish Sandhu,42,1,1,4,1
38060,38060,Yahvi Gopal,24,2,4,3,1
38061,38061,Kai Ramachandran,50,2,4,3,1
38062,38062,Ridhi More,47,5,1,2,2
38063,38063,Sachi Baral,49,3,1,1,1
38064,38064,Irya Mukhopadhyay,62,1,3,3,2
38065,38065,Odika Gade,23,2,1,1,2
38066,38066,Jeevika Hari,51,5,4,2,2
38067,38067,Urishilla Nagarajan,18,4,3,3,1
38068,38068,Shaurya Kalla,30,4,3,3,1
38069,38069,Chandani Subramaniam,32,3,1,2,1
38070,38070,Frederick Choudhury,68,5,3,4,1
38071,38071,Aishani Kaur,56,3,4,3,1
38072,38072,Watika Mani,58,2,2,3,2
38073,38073,Mitali Kalita,68,2,3,3,1
38074,38074,Azaan Din,69,5,2,4,2
38075,38075,Shivani Iyengar,50,4,1,3,1
38076,38076,Madhavi Pandya,47,4,4,4,1
38077,38077,Dalaja Sane,57,2,3,3,1
38078,38078,Januja Bhattacharyya,44,5,1,4,2
38079,38079,Anthony Kata,48,1,1,1,2
38080,38080,Eiravati Loyal,40,1,3,2,1
38081,38081,Mitesh Wagle,20,3,4,3,2
38082,38082,Jackson Manne,60,3,1,4,2
38083,38083,Eta Bhavsar,23,2,1,3,2
38084,38084,Vedant Ramachandran,41,3,3,4,1
38085,38085,Ojas Natarajan,29,2,4,3,1
38086,38086,Shivansh Bajwa,27,5,1,4,1
38087,38087,Xiti Nadkarni,47,5,1,3,2
38088,38088,Bhanumati Bava,54,2,2,1,2
38089,38089,Krishna Sathe,63,1,4,1,1
38090,38090,Madhavi Narayan,19,2,1,4,1
38091,38091,Yashvi Sheth,19,3,2,4,2
38092,38092,Ishwar Swaminathan,65,1,1,3,1
38093,38093,Lekha Goswami,43,3,4,4,2
38094,38094,Balvan Sarma,24,4,4,4,1
38095,38095,Urvashi Mannan,62,4,4,4,1
38096,38096,Dipta Nadkarni,29,1,1,4,2
38097,38097,Samuel Sunder,67,1,1,4,2
38098,38098,Sanya Bail,27,1,2,4,1
38099,38099,Manthan Kumer,51,3,3,3,2
38100,38100,Gautam Buch,33,1,1,4,1
38101,38101,Harini Pau,39,5,2,2,2
38102,38102,Omya Gandhi,42,4,1,3,1
38103,38103,Ekbal Chaudhari,68,3,2,2,1
38104,38104,Sachi Batta,28,1,2,1,2
38105,38105,Zansi Venkatesh,40,1,3,4,1
38106,38106,Sara Mandal,30,1,3,3,1
38107,38107,Ayushman Sarin,58,4,1,4,1
38108,38108,Pahal Gandhi,30,2,4,4,1
38109,38109,Alexander Walia,30,2,1,3,1
38110,38110,Chakrika Narain,39,4,4,3,2
38111,38111,Darika Shanker,42,1,4,2,1
38112,38112,Rehaan Mody,42,1,3,3,2
38113,38113,Ojasvi Keer,19,5,3,4,1
38114,38114,Triveni Srinivas,29,1,1,2,2
38115,38115,Lipika Tak,49,1,3,4,2
38116,38116,Amaira Sarna,26,3,3,4,1
38117,38117,Jeremiah Rau,59,4,1,4,2
38118,38118,Jalsa Sule,63,4,1,4,1
38119,38119,Teerth Mannan,61,4,4,1,2
38120,38120,Shivani De,30,1,3,3,1
38121,38121,Qadim Morar,60,1,3,3,1
38122,38122,Karan Dyal,70,2,4,1,1
38123,38123,Jason Keer,23,5,1,4,1
38124,38124,Aryan Patla,19,1,2,4,1
38125,38125,Jagrati Ramakrishnan,52,5,4,4,2
38126,38126,Saanvi Reddy,66,1,2,4,1
38127,38127,Chaaya Prabhakar,24,2,2,1,1
38128,38128,Nirja Baral,40,4,2,3,1
38129,38129,Jason Balasubramanian,34,4,4,3,2
38130,38130,Tanvi Gole,68,4,4,4,1
38131,38131,Yashoda Gopal,67,4,1,2,2
38132,38132,Ubika Kanda,42,4,1,2,2
38133,38133,Oscar Randhawa,30,4,2,2,2
38134,38134,Dayita Majumdar,24,3,2,2,2
38135,38135,Prisha Rastogi,50,2,4,1,2
38136,38136,Isaiah Soni,31,1,2,4,2
38137,38137,Advik Sunder,68,3,2,3,2
38138,38138,Januja Comar,32,4,1,3,1
38139,38139,Tanveer Muni,27,3,2,4,2
38140,38140,Isaiah Goda,43,4,4,3,1
38141,38141,Yamini Dua,41,5,3,2,2
38142,38142,Ishaan Dayal,69,4,1,4,2
38143,38143,Varsha D’Alia,63,5,4,1,1
38144,38144,Dominic Vaidya,32,3,2,1,1
38145,38145,Waida Nazareth,57,2,3,3,1
38146,38146,Saksham Sem,34,2,1,4,2
38147,38147,Ishaan Mander,33,1,2,2,2
38148,38148,Tanveer Sibal,26,4,3,1,1
38149,38149,Ayush Mitra,43,1,2,2,1
38150,38150,Jalsa Tandon,68,2,1,3,2
38151,38151,Zehaan Dhawan,25,4,1,1,2
38152,38152,Ojasvi Puri,56,5,4,2,2
38153,38153,Vidhi Shroff,43,1,3,3,2
38154,38154,Rishi Jhaveri,44,5,4,1,1
38155,38155,Janaki Minhas,18,5,2,2,2
38156,38156,Balveer Khurana,64,5,4,2,1
38157,38157,Pranit Bedi,45,2,2,1,2
38158,38158,Ekansh Mody,64,1,3,3,2
38159,38159,Anjali Luthra,22,5,3,2,2
38160,38160,Balveer Deshpande,42,3,4,1,1
38161,38161,Daksha Dhaliwal,27,2,1,4,2
38162,38162,Forum Bhargava,56,2,3,3,2
38163,38163,Nicholas Shetty,50,4,4,2,2
38164,38164,Wyatt Kara,64,3,4,3,1
38165,38165,Gopal Dugar,52,1,1,1,1
38166,38166,Liam Korpal,21,4,2,4,1
38167,38167,Ekanta Mody,39,5,4,4,1
38168,38168,Vamakshi Sheth,55,3,2,3,1
38169,38169,Triya Luthra,52,1,4,4,2
38170,38170,Laksh Garg,65,1,1,3,1
38171,38171,Aadhya Mandal,26,2,1,3,2
38172,38172,Raghav Bose,55,5,1,2,1
38173,38173,Zashil Gole,22,5,3,1,1
38174,38174,Alexander Parmer,50,4,4,1,2
38175,38175,Faris Pandit,45,3,4,3,1
38176,38176,Praneel Sunder,42,2,2,1,1
38177,38177,Deepa Palla,39,1,4,3,1
38178,38178,Zehaan Mahajan,24,4,1,4,2
38179,38179,Benjamin Pal,44,5,3,4,2
38180,38180,Utkarsh Ghosh,19,1,4,1,2
38181,38181,Turvi More,58,2,2,2,2
38182,38182,Omya Pandya,23,3,1,1,2
38183,38183,Sachi Randhawa,35,1,3,4,1
38184,38184,Hemangini Lall,53,1,4,1,1
38185,38185,Vasana Lala,48,2,2,2,2
38186,38186,Ati Sodhi,60,3,1,3,1
38187,38187,Pallavi Raman,24,5,1,1,1
38188,38188,Shaurya Mani,24,1,2,2,1
38189,38189,Laban Bahl,68,2,2,1,1
38190,38190,Lakshit Ghose,59,5,1,4,2
38191,38191,Kalpit Pillai,53,1,2,3,2
38192,38192,Unni Venkataraman,53,1,4,2,2
38193,38193,Lekha Varma,58,3,1,2,1
38194,38194,Finn Saxena,49,4,3,1,1
38195,38195,Inaya Kadakia,38,4,2,2,2
38196,38196,Sudiksha Yadav,50,2,3,2,1
38197,38197,Deepa Sachdeva,40,2,4,1,1
38198,38198,Daniel Amble,62,5,2,2,1
38199,38199,Rachita Anand,49,3,1,4,2
38200,38200,Edhitha Jhaveri,64,2,3,2,2
38201,38201,Maanas Butala,30,2,1,2,2
38202,38202,Warda Atwal,63,1,3,3,1
38203,38203,Wazir Kala,43,5,3,1,1
38204,38204,Ekantika Bhatia,37,5,2,3,2
38205,38205,Advik Mohan,53,4,1,4,1
38206,38206,Champak Talwar,55,1,2,4,2
38207,38207,Dayamai Sarkar,42,2,3,4,1
38208,38208,Aachal D’Alia,24,5,2,4,2
38209,38209,Tamanna Sarna,21,5,3,4,1
38210,38210,Damyanti Kala,52,5,2,2,1
38211,38211,Chameli Zachariah,43,5,2,1,1
38212,38212,Lohit Agarwal,66,2,1,1,1
38213,38213,Kala Halder,27,1,1,1,2
38214,38214,Tamanna Kaul,64,4,4,1,1
38215,38215,William Mohanty,45,4,2,3,1
38216,38216,Michael Chaudhari,48,1,2,3,1
38217,38217,Jhalak Ram,36,1,2,2,1
38218,38218,Qadim Butala,47,1,3,4,1
38219,38219,Ishani Palan,39,4,2,4,1
38220,38220,Gavin Karnik,25,3,3,4,2
38221,38221,Lajita Palla,25,3,2,1,1
38222,38222,Brijesh Menon,54,5,2,1,1
38223,38223,Unnati Kapur,29,2,2,2,1
38224,38224,Aarini Sule,23,2,1,3,1
38225,38225,Theodore Bora,61,2,3,4,2
38226,38226,Saanvi Ghosh,22,5,2,3,1
38227,38227,Jasmit Tara,54,1,3,2,2
38228,38228,Radhika Sami,37,2,2,1,2
38229,38229,Pooja Dua,59,5,3,4,2
38230,38230,Ranbir Banerjee,60,2,1,4,1
38231,38231,Wridesh Aggarwal,27,1,1,3,2
38232,38232,Tanish Saxena,27,4,2,3,1
38233,38233,Viraj Mittal,60,4,2,2,2
38234,38234,Jhalak Shere,38,3,1,2,2
38235,38235,Zilmil Subramaniam,70,1,4,4,2
38236,38236,Neelima Ratta,46,2,2,1,2
38237,38237,Urvashi Chowdhury,66,3,2,3,1
38238,38238,Harsh Natt,55,4,2,3,2
38239,38239,Jeet Gopal,47,3,1,1,2
38240,38240,Wahab Chadha,19,5,2,4,1
38241,38241,Henry Yadav,49,4,1,3,1
38242,38242,Radhika Sachdeva,30,1,4,4,2
38243,38243,Gautami Chacko,26,1,1,4,1
38244,38244,Vasatika Dayal,44,2,4,2,1
38245,38245,Bhavani Gera,27,5,1,1,1
38246,38246,Jeremiah Atwal,61,2,3,1,1
38247,38247,Aarini Mital,65,2,3,4,2
38248,38248,Bhavya Samra,19,4,4,1,1
38249,38249,Unnati Arora,54,2,1,2,2
38250,38250,Kevin Walia,22,4,2,4,1
38251,38251,Anya Sha,64,4,4,2,2
38252,38252,Kamya Kannan,45,2,4,3,2
38253,38253,Kevin Gulati,60,2,1,1,1
38254,38254,Wishi Merchant,51,2,3,2,2
38255,38255,Vincent Chada,18,4,2,1,2
38256,38256,Kamala Bahri,53,5,3,1,1
38257,38257,Sai Dey,63,2,2,3,1
38258,38258,Triya Dasgupta,57,2,1,4,1
38259,38259,Urvashi Doctor,47,1,3,4,1
38260,38260,Vyanjana Atwal,46,3,1,2,1
38261,38261,Quincy Borah,18,1,3,2,2
38262,38262,Tamanna Lalla,67,3,1,2,1
38263,38263,Abeer Bhagat,70,2,3,4,2
38264,38264,Chanakya Dugar,38,3,2,4,1
38265,38265,Janani Sengupta,57,4,3,4,1
38266,38266,Xalak Rattan,27,4,3,3,1
38267,38267,Warinder Chander,54,4,2,2,1
38268,38268,Anmol Walla,66,4,3,4,2
38269,38269,Karan Bhargava,54,2,2,2,1
38270,38270,Sneha Sama,64,2,1,3,2
38271,38271,Ekalinga Agarwal,65,3,2,4,1
38272,38272,Neelima Wali,48,5,1,4,2
38273,38273,Logan Mody,20,3,3,1,1
38274,38274,Madhavi Dixit,37,2,4,4,2
38275,38275,Odika Wali,34,1,1,3,2
38276,38276,Zansi Seth,57,4,4,2,1
38277,38277,Harini Patla,56,2,2,4,1
38278,38278,Harsh Khalsa,33,5,1,4,2
38279,38279,Prisha Sarkar,30,5,4,4,1
38280,38280,Samaksh Kulkarni,29,3,2,2,1
38281,38281,Girindra Ghosh,21,3,1,1,2
38282,38282,Nilima Bera,29,4,1,1,1
38283,38283,Tarak Majumdar,62,4,1,4,1
38284,38284,Chameli Prabhakar,40,3,3,2,2
38285,38285,Faqid Saha,21,4,4,2,1
38286,38286,Kai Karan,39,2,3,1,1
38287,38287,Amruta Lal,48,3,4,3,1
38288,38288,Onveer Vaidya,60,4,4,4,2
38289,38289,Lucky Sama,39,5,2,1,2
38290,38290,Bhavya Sachdeva,25,3,1,3,2
38291,38291,Ayush Soman,24,3,1,1,2
38292,38292,Zayyan Deshmukh,68,2,2,1,2
38293,38293,Reva Sarma,33,4,1,2,1
38294,38294,Urvashi Babu,52,4,3,2,1
38295,38295,Ekanta Malhotra,52,2,2,1,1
38296,38296,Chasmum Kara,46,3,1,3,1
38297,38297,Anusha Bedi,70,1,3,3,2
38298,38298,Jeremiah Pillai,21,3,1,3,2
38299,38299,Kamala Cherian,68,3,1,3,1
38300,38300,Jalsa Pandey,57,3,1,2,1
38301,38301,Yatan Ramaswamy,59,3,3,3,2
38302,38302,Eiravati Mannan,59,4,4,4,1
38303,38303,Timothy Warrior,44,5,1,4,1
38304,38304,Tanay Deo,36,1,3,4,2
38305,38305,Karan Chandra,34,2,4,4,2
38306,38306,Unnati Bassi,21,5,4,1,1
38307,38307,Saanvi Parsa,68,5,3,3,2
38308,38308,Saanvi Desai,44,5,4,2,1
38309,38309,Hritik De,46,3,4,4,1
38310,38310,Neha Oak,32,1,3,2,1
38311,38311,Manbir Madan,41,1,3,1,1
38312,38312,Nakul D’Alia,37,3,1,1,2
38313,38313,Ijaya Om,69,5,2,1,2
38314,38314,Waida Yogi,35,1,3,4,1
38315,38315,Wyatt Bhatti,45,2,4,4,1
38316,38316,Benjamin Raju,22,5,2,1,1
38317,38317,Yatan Warrior,39,5,3,1,1
38318,38318,Samaksh Nagy,20,2,3,4,1
38319,38319,Zansi Sridhar,52,3,2,1,2
38320,38320,Charan Contractor,29,5,2,4,1
38321,38321,Aradhana Dalal,23,5,3,2,2
38322,38322,Manan Ray,51,3,1,1,2
38323,38323,Hemangini Kalita,28,3,4,1,1
38324,38324,Sneha Parekh,21,4,2,4,1
38325,38325,Ekaraj Bhasin,30,4,3,2,2
